"Participant","pair","condition","ACC","RT","reward"
"P02",3,"N",1,0.816406983354,0
"P02",3,"N",1,0.483199804514,0
"P02",2,"N",1,0.549832252147,1
"P02",3,"N",1,0.649840534729,1
"P02",3,"N",1,0.816455824724,0
"P02",2,"N",1,0.733164514819,0
"P02",1,"N",1,0.733074985339,0
"P02",3,"N",1,0.683147802289,1
"P02",1,"N",1,0.799771365844,1
"P02",2,"N",1,0.599827521391,1
"P02",1,"N",1,0.566519817747,1
"P02",1,"N",1,0.549875168794,1
"P02",2,"N",1,0.566539925715,1
"P02",3,"N",1,0.866388523481,0
"P02",1,"N",1,0.583191290357,1
"P02",1,"N",1,0.633160343453,1
"P02",3,"N",0,0.799782676952,0
"P02",2,"N",1,0.566511369754,1
"P02",3,"N",1,0.683156036751,1
"P02",3,"N",0,0.649828598066,0
"P02",2,"N",1,0.566524283845,1
"P02",2,"N",1,0.583176174795,1
"P02",3,"N",1,0.783094431662,0
"P02",1,"N",1,0.649830742395,1
"P02",2,"N",1,0.549890810665,0
"P03",1,"N",0,0.999734176435,0
"P03",3,"N",0,1.36628558883,1
"P03",2,"N",-1,NA,0
"P03",1,"N",0,1.23296236269,1
"P03",1,"N",-1,NA,0
"P03",1,"N",0,0.949715872813,0
"P03",1,"N",0,1.09966369275,0
"P03",2,"N",1,1.0163851159,1
"P03",1,"N",0,1.14961121195,0
"P03",3,"N",0,1.33290796911,1
"P03",3,"N",0,1.23295882287,0
"P03",2,"N",0,1.03302642837,1
"P03",1,"N",1,1.46621241645,1
"P03",2,"N",0,1.44956174766,0
"P03",2,"N",1,1.06637795806,1
"P03",3,"N",0,1.08301487959,1
"P03",3,"N",1,1.14965111841,1
"P03",1,"N",0,0.949683424937,0
"P03",3,"N",0,0.949747665055,0
"P03",1,"N",1,0.916418429937,1
"P03",3,"N",0,0.816438802716,1
"P03",3,"N",1,1.03305290637,1
"P03",3,"N",0,0.899762846896,0
"P03",2,"N",1,0.933093486515,1
"P03",2,"N",0,0.699816566793,1
"P03",1,"N",0,0.749797893249,0
"P03",2,"N",0,0.649842277877,0
"P03",2,"N",0,0.749783252757,0
"P03",2,"N",0,0.866432541109,0
"P03",2,"N",1,1.04970370448,0
"P03",3,"N",1,0.933086927166,1
"P03",1,"N",0,1.33293211028,0
"P03",1,"N",1,0.949687406862,0
"P03",1,"N",0,1.18300388418,0
"P03",2,"N",1,1.24965902512,1
"P03",2,"N",0,1.04971609236,1
"P03",3,"N",0,1.48284944023,1
"P03",3,"N",1,0.666469761881,0
"P03",3,"N",-1,NA,1
"P03",1,"N",0,0.949734347862,0
"P03",1,"N",1,1.04969232713,1
"P03",1,"N",1,0.799748883091,1
"P03",3,"N",1,0.51655762889,1
"P03",2,"N",0,0.849787288817,1
"P03",3,"N",0,0.649828813317,0
"P03",1,"N",1,0.966374252825,0
"P03",1,"N",1,0.866453999594,1
"P03",2,"N",0,0.949723740423,0
"P03",3,"N",1,0.866427569717,1
"P03",3,"N",0,0.94975139435,0
"P03",3,"N",1,1.38289456771,1
"P03",2,"N",1,1.53287150924,1
"P03",2,"N",1,1.06635437929,1
"P03",1,"N",1,0.933077285133,0
"P03",2,"N",0,0.333272808475,0
"P03",2,"N",1,0.533171269389,1
"P03",3,"N",0,0.549868199487,1
"P03",1,"N",0,0.566512269832,0
"P03",3,"N",0,0.549850701874,0
"P03",2,"N",1,0.366585628679,0
"P03",3,"N",0,1.23284919362,0
"P03",3,"N",1,0.716442679378,0
"P03",3,"N",1,0.783125332892,1
"P03",2,"N",1,0.733126713333,0
"P03",3,"N",0,0.183306973632,0
"P03",1,"N",0,0.483191148939,0
"P03",2,"N",1,1.2663080428,0
"P03",3,"N",0,0.666532002015,0
"P03",3,"N",1,1.06636673108,1
"P03",2,"N",1,1.28298076556,1
"P03",2,"N",-1,NA,1
"P03",3,"N",0,0.933066584462,0
"P03",1,"N",0,1.01636194314,0
"P03",1,"N",1,0.999751872542,1
"P03",1,"N",1,0.866444883873,1
"P03",1,"N",1,0.933077664078,1
"P03",1,"N",1,1.23297475658,1
"P03",2,"N",-1,NA,0
"P03",2,"N",1,1.0830123954,1
"P03",1,"N",-1,NA,0
"P03",1,"N",0,1.43278952489,0
"P03",1,"N",1,0.999713493884,1
"P03",1,"N",1,1.24961930211,0
"P03",1,"N",1,1.16633046368,0
"P03",3,"N",0,1.06636914008,1
"P03",2,"N",0,1.18298205878,1
"P03",3,"N",0,1.0496807633,1
"P03",3,"N",0,0.999738374899,0
"P03",2,"N",0,1.18300069323,0
"P03",3,"N",1,1.48291460966,0
"P03",1,"N",1,1.58285074548,0
"P03",2,"N",1,1.03302573063,0
"P03",2,"N",1,1.01638716401,1
"P03",1,"N",0,1.46623436816,0
"P03",1,"N",1,1.31625924316,1
"P03",2,"N",-1,NA,0
"P03",2,"N",0,1.04970528342,0
"P03",2,"N",1,0.783136099729,1
"P03",1,"N",1,1.48290298268,1
"P03",1,"N",1,0.916401915775,1
"P03",3,"N",0,1.19966402358,0
"P03",2,"N",-1,NA,0
"P03",3,"N",0,1.14963794558,1
"P03",2,"N",0,1.33297292502,0
"P03",3,"N",0,1.28299068127,1
"P03",2,"N",0,1.0163325178,1
"P03",2,"N",0,0.949734149367,0
"P03",1,"N",0,1.09970283231,0
"P03",3,"N",1,1.36625619055,1
"P03",2,"N",1,1.48285716348,1
"P03",3,"N",0,1.38290247141,0
"P03",2,"N",0,0.916369675416,0
"P03",3,"N",0,1.16634655379,0
"P03",1,"N",0,0.76645341614,1
"P03",1,"N",0,0.61650846535,0
"P03",1,"N",1,1.01640779543,1
"P03",3,"N",0,1.14964880866,1
"P03",2,"N",0,1.46621225705,0
"P03",3,"N",0,0.749796221081,1
"P03",3,"N",0,0.783092163217,0
"P03",3,"N",0,0.899751508635,0
"P03",2,"N",1,0.849782365546,1
"P03",2,"N",1,1.31632090586,1
"P03",3,"N",0,1.08302545094,0
"P03",2,"N",1,0.833106845813,0
"P03",3,"N",1,0.84975979128,0
"P03",1,"N",0,1.18298477154,0
"P03",3,"N",0,1.06637300171,1
"P03",2,"N",0,1.48289487447,0
"P03",1,"N",0,0.949713289374,0
"P03",3,"N",1,1.11636500477,0
"P03",1,"N",1,0.71647438741,0
"P03",2,"N",0,1.39959712483,1
"P03",1,"N",-1,NA,1
"P03",2,"N",1,0.716473542304,1
"P03",1,"N",0,1.43290652852,0
"P03",3,"N",0,1.19961307659,0
"P03",3,"N",0,0.716481981339,0
"P03",2,"N",0,0.783108304449,0
"P03",1,"N",0,1.03303010654,0
"P03",1,"N",0,0.649861967955,0
"P03",2,"N",1,0.816435007255,1
"P03",1,"N",-1,NA,0
"P03",2,"N",1,0.64983810648,0
"P03",1,"N",0,1.03309115571,0
"P03",3,"N",0,0.599858864219,0
"P03",3,"N",0,0.916463975459,1
"P03",1,"N",0,0.983056722882,0
"P03",2,"N",1,0.866405275148,0
"P03",2,"N",0,1.09963794257,0
"P03",3,"N",0,0.949778446779,0
"P03",3,"N",0,0.499886439952,1
"P03",3,"N",0,1.31629474365,1
"P03",3,"N",0,0.749799075195,0
"P03",2,"N",1,0.566553716137,0
"P03",1,"N",-1,NA,0
"P03",2,"N",1,0.449791751942,1
"P03",3,"N",0,0.833117627687,1
"P03",1,"N",1,1.16634854475,0
"P03",3,"N",1,0.999716119428,0
"P03",1,"N",1,0.916389642183,1
"P03",2,"N",1,0.449894996278,1
"P03",2,"N",1,0.549889369253,1
"P03",1,"N",0,1.11631413899,1
"P03",1,"N",1,1.26630476463,1
"P03",1,"N",1,0.71646326569,1
"P03",3,"N",0,1.13297991744,0
"P03",1,"N",0,1.19964669739,0
"P03",2,"N",1,1.03304155006,0
"P03",1,"N",1,0.483213566815,1
"P03",3,"N",1,1.3496246344,1
"P03",3,"N",0,0.699826738145,0
"P03",2,"N",1,0.966396655664,1
"P03",2,"N",1,0.699818422418,1
"P03",2,"N",1,1.04964243276,1
"P03",1,"N",0,0.933046569575,0
"P03",3,"N",1,0.983090993301,1
"P03",1,"N",1,0.999723593056,1
"P03",3,"N",0,0.733150926685,0
"P03",2,"N",1,1.19969414365,1
"P03",1,"N",1,1.23298588432,1
"P03",3,"N",0,0.899747105661,0
"P03",1,"N",0,1.38294005007,0
"P03",1,"N",1,0.716489409854,0
"P03",2,"N",1,0.850082570808,1
"P03",3,"N",0,0.8164490673,0
"P03",1,"N",1,0.483218321667,1
"P03",3,"N",0,0.633216514162,0
"P03",1,"N",1,1.63280028872,1
"P03",3,"N",0,0.899743499673,0
"P03",3,"N",0,0.649810461575,0
"P03",1,"N",0,1.06635047857,0
"P03",3,"N",1,0.883090548191,1
"P03",1,"N",0,0.683157919113,0
"P03",2,"N",0,0.733158725122,0
"P03",2,"N",1,0.916428959181,1
"P03",2,"N",1,0.983074575379,0
"P03",1,"N",0,1.38291457057,0
"P03",2,"N",1,0.733125417102,1
"P03",2,"N",1,0.866434628311,1
"P03",2,"N",1,0.666527460696,1
"P03",3,"N",0,0.9664254765,1
"P03",3,"N",0,0.849636237322,1
"P03",1,"N",1,1.39958169337,1
"P03",2,"N",1,1.49958361516,0
"P03",2,"N",0,1.49954606657,0
"P03",1,"N",-1,NA,0
"P03",1,"N",0,0.849786007624,0
"P03",1,"N",1,1.19956088751,1
"P03",1,"N",1,0.816451196608,0
"P03",3,"N",0,0.916412754791,1
"P03",3,"N",0,0.833096328599,1
"P03",2,"N",0,1.43289213765,0
"P03",1,"N",1,1.34962711258,0
"P03",2,"N",0,1.14968179187,0
"P03",1,"N",0,1.31628188059,0
"P03",2,"N",-1,NA,0
"P03",2,"N",0,1.1496503124,0
"P03",2,"N",1,0.566545102668,1
"P03",1,"N",0,1.23302893061,0
"P03",2,"N",0,1.16634823197,1
"P03",3,"N",1,1.28300798641,1
"P03",3,"N",1,0.799772846821,1
"P03",1,"N",0,1.16636561229,0
"P03",2,"N",1,1.39965066729,0
"P03",1,"N",1,1.29968676927,1
"P03",1,"N",1,1.01638824971,0
"P03",3,"N",0,1.13304700566,0
"P03",2,"N",1,0.78312555244,0
"P03",2,"N",0,1.18299505718,1
"P03",2,"N",0,0.76645341614,0
"P03",3,"N",0,0.899752952233,1
"P03",1,"N",1,1.59957304682,1
"P03",3,"N",1,1.48290219773,1
"P03",2,"N",1,1.56623467192,1
"P03",3,"N",0,1.21627811821,1
"P03",3,"N",0,1.33288296178,0
"P03",3,"N",-1,NA,1
"P03",3,"N",1,0.599837517011,0
"P03",3,"N",0,1.39957170548,0
"P03",3,"N",0,0.916341128262,0
"P03",3,"N",1,0.849752831934,1
"P03",2,"N",1,1.19964005083,1
"P03",2,"N",1,0.799777980617,0
"P03",1,"N",0,1.06642029158,0
"P03",3,"N",0,1.06636340779,0
"P03",2,"N",1,0.749736841076,0
"P03",2,"N",0,0.81643392155,0
"P03",1,"N",1,0.816420739694,0
"P03",3,"N",1,0.999726474237,0
"P03",3,"N",1,0.899756371757,1
"P03",1,"N",0,1.03309144443,0
"P03",1,"N",1,0.783100115037,1
"P03",1,"N",1,0.999724516357,1
"P03",1,"N",0,0.933082521184,0
"P03",1,"N",0,0.749776606191,1
"P03",3,"N",0,0.866421506605,1
"P03",2,"N",1,0.799796353411,1
"P03",1,"N",0,1.14968263096,1
"P03",1,"N",0,1.0330521545,0
"P03",3,"N",1,0.816402935316,0
"P03",2,"N",1,0.415544607935,1
"P03",2,"N",0,0.866437768137,0
"P03",2,"N",1,0.916424691544,0
"P03",2,"N",0,0.749801872166,0
"P03",3,"N",0,0.61651833896,0
"P03",2,"N",0,0.649860849167,0
"P03",2,"N",0,0.76647638138,0
"P03",3,"N",1,0.699800025564,0
"P03",1,"N",1,1.03302585394,1
"P03",3,"N",0,1.14965501312,0
"P03",1,"N",1,1.04970463079,1
"P03",2,"N",1,1.16629366095,1
"P03",2,"N",1,0.749778482868,1
"P03",1,"N",0,1.33294099744,0
"P03",3,"N",0,1.11633591026,1
"P03",3,"N",0,0.899694269968,0
"P03",2,"N",0,1.21630441876,1
"P03",1,"N",-1,NA,0
"P03",3,"N",1,1.083042329,1
"P03",2,"N",1,1.14967100999,1
"P03",3,"N",0,1.21631420516,0
"P03",3,"N",0,0.833126490778,1
"P03",2,"N",1,1.29961167209,1
"P03",1,"N",0,1.04962960278,0
"P03",2,"N",0,1.06634619289,1
"P03",3,"N",1,1.23295361388,1
"P03",1,"N",0,1.19967222803,0
"P03",2,"N",-1,NA,0
"P03",2,"N",0,1.03303618168,0
"P03",1,"N",-1,NA,0
"P03",3,"N",1,0.949735556876,0
"P03",1,"N",0,0.833101690965,0
"P03",1,"N",0,1.43284369591,0
"P03",1,"N",1,0.949715650258,0
"P03",2,"N",0,1.06634791618,1
"P03",1,"N",0,1.33294945752,0
"P03",3,"N",0,0.983064804024,1
"P03",3,"N",-1,NA,0
"P03",3,"N",1,0.883091248938,1
"P03",1,"N",1,0.899739941805,1
"P03",1,"N",0,1.16636018376,0
"P03",1,"N",1,0.999626017849,1
"P03",2,"N",0,1.01636008752,0
"P03",2,"N",1,0.999734293727,1
"P03",2,"N",1,1.6495004218,1
"P03",1,"N",1,1.49959193089,1
"P03",2,"N",0,1.34959577146,0
"P03",2,"N",0,1.48291332546,0
"P03",2,"N",1,0.966413437493,0
"P03",1,"N",0,1.1663377328,0
"P03",1,"N",1,1.21628987752,1
"P03",3,"N",1,1.16635015376,0
"P03",1,"N",0,0.966400075187,1
"P03",2,"N",0,1.28299374591,0
"P03",3,"N",0,1.11633499297,0
"P03",1,"N",0,1.28297595958,0
"P03",1,"N",0,0.733141726754,0
"P03",1,"N",0,0.816455440185,0
"P03",2,"N",1,0.699788473771,1
"P03",3,"N",1,1.09968024301,1
"P03",3,"N",1,1.06637160924,0
"P03",3,"N",0,0.999713289374,0
"P03",3,"N",1,1.44959007827,1
"P03",3,"N",1,0.866392574492,0
"P03",2,"N",0,0.799817604379,1
"P03",3,"N",1,1.03303890647,1
"P03",2,"N",1,1.09965608379,1
"P03",1,"N",0,1.01638582266,0
"P03",2,"N",0,1.58285427628,1
"P03",3,"N",1,0.999706056346,1
"P03",1,"N",0,1.18297613101,0
"P03",3,"N",0,1.28296773708,0
"P03",3,"N",-1,NA,1
"P03",1,"N",0,1.24963002383,1
"P03",3,"N",-1,NA,1
"P03",3,"N",0,0.733132983963,0
"P03",2,"N",1,1.2996487064,0
"P03",2,"N",0,1.34957649642,1
"P03",3,"N",0,1.14966721453,0
"P03",1,"N",1,0.999735941835,1
"P03",1,"N",1,1.01637058067,1
"P03",1,"N",1,1.63283394862,0
"P03",2,"N",1,1.04972127127,1
"P03",2,"N",1,1.0330503109,1
"P03",3,"N",0,1.19963408696,1
"P03",1,"N",0,1.13300510222,0
"P03",2,"N",0,1.18299435343,1
"P03",3,"N",1,1.21631255103,1
"P03",1,"N",1,1.31629090608,1
"P03",3,"N",-1,NA,0
"P03",2,"N",1,1.08301727957,1
"P03",3,"N",0,1.19965354847,0
"P03",2,"N",1,1.09970883828,1
"P03",3,"N",0,1.24963784633,1
"P03",2,"N",1,1.13299442561,1
"P03",2,"N",1,1.43291729536,1
"P03",1,"N",1,1.04971533748,1
"P03",1,"N",1,1.24961891715,0
"P03",3,"N",0,1.18297625431,1
"P04",2,"N",1,0.7997342426,0
"P04",1,"N",1,1.11635141089,1
"P04",3,"N",0,0.816434369666,0
"P04",3,"N",1,0.899799995489,1
"P04",2,"N",0,1.09970398719,1
"P04",3,"N",1,1.38293417042,0
"P04",1,"N",1,1.13301738483,1
"P04",2,"N",0,0.916417611898,0
"P04",2,"N",0,1.64952082766,0
"P04",3,"N",0,1.2496293261,1
"P04",1,"N",1,1.08297709341,0
"P04",2,"N",1,1.14968050165,1
"P04",1,"N",0,1.28294709363,0
"P04",3,"N",0,1.49956347095,0
"P04",1,"N",0,1.29961840888,0
"P04",1,"N",1,0.783128947903,1
"P04",2,"N",0,1.09966018,1
"P04",2,"N",0,1.06633576289,0
"P04",3,"N",1,1.04969044744,1
"P04",2,"N",0,1.24970620672,0
"P04",3,"N",1,1.36627050323,0
"P04",3,"N",1,1.03305036503,1
"P04",2,"N",0,0.983077191901,0
"P04",3,"N",1,1.09969141585,0
"P04",2,"N",0,0.96651447132,0
"P04",1,"N",1,0.849770170149,0
"P04",2,"N",0,1.31624183578,0
"P04",1,"N",1,0.999715463793,1
"P04",2,"N",0,0.999723165991,0
"P04",3,"N",0,1.24963009601,0
"P04",2,"N",0,1.29961767205,0
"P04",3,"N",1,1.19959920001,1
"P04",1,"N",1,1.24963116969,0
"P04",1,"N",0,0.899783929444,0
"P04",1,"N",0,1.18300656988,0
"P04",1,"N",1,1.51622441335,1
"P04",3,"N",0,1.43290820671,0
"P04",2,"N",1,1.41624301471,0
"P04",3,"N",0,1.68282895617,0
"P04",1,"N",1,1.63284250494,1
"P04",3,"N",-1,NA,0
"P04",3,"N",1,0.983013637491,0
"P04",2,"N",1,1.23295703341,1
"P04",1,"N",0,1.29964621619,0
"P04",1,"N",1,1.49955428907,1
"P04",1,"N",1,1.2829689461,1
"P04",3,"N",1,1.01637678814,0
"P04",3,"N",0,0.899772973136,0
"P04",3,"N",0,1.54958028887,1
"P04",2,"N",0,1.23297508741,1
"P04",1,"N",1,0.883090584281,0
"P04",3,"N",0,1.19964348539,0
"P04",1,"N",1,1.09968621289,1
"P04",2,"N",0,0.866419250983,0
"P04",1,"N",1,1.23307730619,1
"P04",2,"N",1,1.43292387576,1
"P04",1,"N",1,0.899764464929,1
"P04",2,"N",1,0.883083516665,1
"P04",2,"N",1,1.24965618604,0
"P04",3,"N",-1,NA,1
"P04",3,"N",0,0.966395362441,0
"P04",2,"N",1,1.23297140322,1
"P04",3,"N",1,1.18297961669,1
"P04",3,"N",0,1.54952687875,0
"P04",1,"N",1,0.916410213457,1
"P04",1,"N",1,1.0664114736,1
"P04",2,"N",1,1.06636528748,0
"P04",1,"N",1,0.86643516966,0
"P04",2,"N",1,1.23301142397,1
"P04",2,"N",1,1.19961429162,1
"P04",3,"N",1,1.16635308607,1
"P04",2,"N",0,0.849783857264,1
"P04",3,"N",0,0.799821881038,1
"P04",1,"N",1,0.94972379155,1
"P04",2,"N",1,1.21633449673,1
"P04",1,"N",1,0.966350370298,1
"P04",2,"N",0,0.866438029789,0
"P04",3,"N",1,1.09969236622,1
"P04",3,"N",0,1.19964346133,0
"P04",1,"N",1,0.849642763588,1
"P04",2,"N",0,1.26623901174,0
"P04",3,"N",0,1.68284859512,1
"P04",1,"N",1,1.16631083075,1
"P04",2,"N",1,1.59953502605,1
"P04",3,"N",0,1.36627719792,1
"P04",3,"N",0,1.1329948226,1
"P04",1,"N",1,0.883055568003,1
"P04",1,"N",1,0.933083327193,1
"P04",2,"N",1,1.34960209021,1
"P04",1,"N",1,0.866523274261,0
"P04",3,"N",0,1.49956314614,1
"P04",3,"N",1,1.04971423673,1
"P04",3,"N",1,0.749809971354,1
"P04",1,"N",1,1.26629983534,1
"P04",2,"N",1,1.21639486019,1
"P04",2,"N",1,0.61653823054,1
"P04",2,"N",1,0.766464507786,1
"P04",3,"N",0,1.16634471921,1
"P04",1,"N",0,1.24963400576,0
"P04",2,"N",1,0.849761716077,0
"P04",2,"N",1,0.799787583552,0
"P04",1,"N",1,1.38293016143,1
"P04",1,"N",0,1.64949715265,0
"P04",2,"N",1,1.36628673769,1
"P04",3,"N",1,1.58285329885,1
"P04",3,"N",1,1.41626315592,0
"P04",2,"N",1,0.633170956609,1
"P04",1,"N",0,1.09971316907,0
"P04",3,"N",1,1.24963699822,1
"P04",3,"N",1,0.683147612424,0
"P04",2,"N",1,1.01640364509,0
"P04",2,"N",1,1.58286890174,1
"P04",1,"N",1,1.59953338997,1
"P04",3,"N",0,1.34959307073,0
"P04",1,"N",1,1.13299697296,1
"P04",3,"N",-1,NA,0
"P04",1,"N",1,0.799779460305,1
"P04",2,"N",1,1.06635734167,0
"P04",1,"N",1,1.08299430831,0
"P04",1,"N",0,0.933073790423,1
"P04",3,"N",1,0.98306028075,0
"P04",1,"N",1,1.0497296682,1
"P04",2,"N",1,1.06634504101,1
"P04",1,"N",1,1.09964179217,1
"P04",3,"N",1,0.683149522184,1
"P04",1,"N",1,0.833061192021,0
"P04",1,"N",0,1.11635395223,0
"P04",3,"N",0,1.0830026872,1
"P04",2,"N",1,1.1663520966,0
"P04",1,"N",0,1.14970604732,0
"P04",1,"N",1,1.23296835362,1
"P04",3,"N",1,0.733140403456,0
"P04",2,"N",0,1.48291673296,0
"P04",2,"N",1,1.18297873249,1
"P04",2,"N",-1,NA,1
"P04",3,"N",0,0.966410920219,1
"P04",3,"N",1,1.16632259607,1
"P04",3,"N",0,0.766452417651,1
"P04",2,"N",1,1.36628611815,1
"P04",2,"N",1,0.749784233201,1
"P04",3,"N",1,1.43292885317,1
"P04",2,"N",1,1.48294272374,0
"P04",2,"N",1,0.866464432598,1
"P04",3,"N",1,1.19964834851,1
"P04",2,"N",1,1.24962208404,1
"P04",3,"N",1,0.833086689574,0
"P04",3,"N",0,1.01635577176,0
"P04",2,"N",0,1.44956426493,1
"P04",1,"N",1,1.1829798994,1
"P04",1,"N",0,1.249567501,0
"P04",1,"N",0,1.0663637717,0
"P04",2,"N",1,0.749800708265,1
"P04",1,"N",0,0.733144204931,0
"P04",1,"N",1,1.21639712784,0
"P04",2,"N",0,1.28299923459,0
"P04",1,"N",1,0.966391774498,1
"P04",3,"N",0,1.09968380087,0
"P04",2,"N",1,1.01636982278,1
"P04",3,"N",0,0.999726711829,0
"P04",1,"N",1,1.13303150803,1
"P04",3,"N",0,0.949730901271,0
"P04",3,"N",0,1.31627604003,1
"P04",3,"N",0,1.08303190502,0
"P04",2,"N",1,1.13302584191,0
"P04",2,"N",1,1.09969758122,1
"P04",3,"N",1,0.766456501831,1
"P04",2,"N",0,0.899768852866,0
"P04",2,"N",0,0.799804016511,0
"P04",2,"N",-1,NA,0
"P04",3,"N",1,0.866434369666,0
"P04",1,"N",1,0.866464793498,1
"P04",3,"N",1,1.01637815054,1
"P04",1,"N",1,1.08300784205,1
"P04",1,"N",1,0.949764531094,1
"P04",1,"N",1,0.849809790904,1
"P04",1,"N",1,0.549850049248,0
"P04",3,"N",1,0.966410081127,1
"P04",1,"N",1,1.14966088075,0
"P04",2,"N",0,1.3829311148,1
"P04",1,"N",-1,NA,0
"P04",1,"N",0,0.91649435117,0
"P04",3,"N",1,1.0663552274,1
"P04",1,"N",1,0.649824729137,1
"P04",1,"N",1,0.533196039127,1
"P04",2,"N",0,0.716360752175,1
"P04",3,"N",0,0.666365747626,0
"P04",1,"N",0,1.23297602574,0
"P04",1,"N",1,0.833116794611,1
"P04",3,"N",1,1.11630877963,1
"P04",1,"N",1,0.833129907294,1
"P04",3,"N",1,1.11635396125,1
"P04",1,"N",1,0.849783794107,1
"P04",2,"N",1,0.916414372824,1
"P04",3,"N",0,1.0163932211,1
"P04",3,"N",0,1.21635621386,0
"P04",3,"N",-1,NA,1
"P04",3,"N",1,0.583156640927,1
"P04",1,"N",1,0.816413181856,0
"P04",2,"N",0,0.849807589417,0
"P04",3,"N",1,0.599869573913,1
"P04",1,"N",1,1.08305944166,0
"P04",3,"N",1,0.716496712055,0
"P04",3,"N",0,0.38325924166,1
"P04",2,"N",1,0.683126923858,0
"P04",2,"N",1,0.61643144638,1
"P04",1,"N",1,0.649825935143,1
"P04",3,"N",1,0.499896683484,1
"P04",2,"N",1,0.883094328614,0
"P04",1,"N",1,0.633169831806,1
"P04",2,"N",1,1.26631028338,1
"P04",1,"N",1,1.5994911948,0
"P04",3,"N",0,1.4329001406,1
"P04",3,"N",1,1.11637741671,0
"P04",2,"N",1,1.41625130638,0
"P04",1,"N",1,0.583173506966,1
"P04",2,"N",1,0.466568443846,1
"P04",1,"N",1,0.833136944835,1
"P04",3,"N",1,0.96639010233,1
"P04",1,"N",1,1.18299471733,1
"P04",2,"N",1,1.04974809813,1
"P04",2,"N",1,1.1329667807,0
"P04",2,"N",1,0.999762931106,1
"P04",3,"N",0,1.04966320855,0
"P04",1,"N",1,1.21630343531,1
"P04",2,"N",1,0.716456736416,1
"P04",1,"N",0,1.36632800054,0
"P04",2,"N",1,0.633226778746,1
"P04",2,"N",1,1.06636064992,1
"P04",2,"N",1,0.733133140352,1
"P04",2,"N",1,0.716482080586,1
"P04",3,"N",1,0.866439088428,1
"P04",1,"N",1,0.783143404937,0
"P04",1,"N",0,1.33297273855,0
"P04",3,"N",1,0.749804440568,1
"P04",1,"N",0,1.26633820498,0
"P04",2,"N",1,0.833090842926,1
"P04",2,"N",1,0.933078936249,0
"P04",2,"N",1,0.716469515267,1
"P04",3,"N",0,1.03304191397,1
"P04",3,"N",1,0.783128656175,0
"P04",1,"N",0,0.566548564297,0
"P04",2,"N",1,0.783041604199,1
"P04",2,"N",1,0.749813595387,1
"P04",3,"N",0,1.29961875475,0
"P04",1,"N",0,1.04968870008,0
"P04",2,"N",1,0.716475566349,1
"P04",3,"N",1,0.899734892219,1
"P04",1,"N",1,0.583206345817,1
"P04",1,"N",1,0.516537126789,1
"P04",2,"N",1,0.666482008406,1
"P04",2,"N",1,0.649841171119,1
"P04",1,"N",1,1.18315366651,1
"P04",3,"N",1,1.04965917249,1
"P04",3,"N",1,1.01628758882,0
"P04",1,"N",1,0.783119360005,1
"P04",3,"N",1,0.966413557793,1
"P04",2,"N",1,0.699777505432,1
"P04",2,"N",1,0.699877712198,1
"P04",3,"N",1,1.21632255998,1
"P04",1,"N",1,0.66651609236,0
"P04",3,"N",1,0.949736254615,0
"P04",1,"N",1,0.599849826693,1
"P04",3,"N",1,0.866437455358,1
"P04",2,"N",1,0.816451822167,1
"P04",3,"N",1,0.93309196773,0
"P04",3,"N",1,0.766472534793,0
"P04",2,"N",1,0.683174956579,0
"P04",3,"N",1,0.833124060721,1
"P04",1,"N",0,0.949813547267,0
"P04",2,"N",1,0.616523129901,0
"P04",2,"N",1,0.633163287494,1
"P04",1,"N",1,0.633202953361,1
"P04",3,"N",1,0.833109011211,0
"P04",1,"N",1,0.683167326561,0
"P04",1,"N",1,0.533197684228,1
"P04",2,"N",1,0.683193013587,1
"P04",3,"N",1,0.749814843497,1
"P04",3,"N",1,0.61652041714,0
"P04",1,"N",1,0.733137426034,1
"P04",1,"N",1,0.733112310434,1
"P04",2,"N",1,0.716487737686,0
"P04",2,"N",1,0.699825408832,1
"P04",1,"N",1,0.783123738919,1
"P04",3,"N",1,0.516538877151,1
"P04",1,"N",1,0.833121802092,0
"P04",3,"N",1,0.79977561071,0
"P04",2,"N",1,0.849768440839,1
"P04",3,"N",1,0.633190273757,1
"P04",1,"N",1,0.866412297652,0
"P04",2,"N",1,0.749781848257,1
"P04",2,"N",1,0.733129756919,0
"P04",3,"N",1,0.666502994714,1
"P04",3,"N",1,0.99971830287,1
"P04",2,"N",1,1.13302355621,1
"P04",1,"N",1,0.533168439335,1
"P04",1,"N",1,0.666482633965,1
"P04",1,"N",0,1.11629461733,0
"P04",2,"N",1,0.599896906038,0
"P04",3,"N",1,0.616486321155,0
"P04",2,"N",1,1.46622386599,0
"P04",1,"N",1,1.64948483696,0
"P04",2,"N",1,0.649839026774,1
"P04",1,"N",1,0.716477843024,1
"P04",2,"N",1,0.599854761994,1
"P04",2,"N",1,0.63316827693,1
"P04",2,"N",1,0.566532230585,0
"P04",3,"N",1,0.716480164811,0
"P04",3,"N",1,0.599859354441,1
"P04",2,"N",1,0.583123251705,1
"P04",1,"N",1,1.01640288419,1
"P04",2,"N",1,0.649822425395,1
"P04",1,"N",1,0.549863237118,1
"P04",3,"N",1,0.766435467403,0
"P04",3,"N",1,0.616511490891,1
"P04",1,"N",1,0.649830846385,1
"P04",3,"N",1,1.08299174292,1
"P04",2,"N",1,0.633174520492,1
"P04",3,"N",1,0.716468616026,1
